"Date","Price","Open","High","Low","Vol.","Change %"
"11/09/2023","332.29","332.29","332.29","332.29","","0.30%"
"11/08/2023","331.29","331.29","331.29","331.29","","-1.48%"
"11/07/2023","336.26","336.26","336.26","336.26","","-0.22%"
"11/06/2023","337.01","337.01","337.01","337.01","","1.22%"
"11/03/2023","332.94","332.94","332.94","332.94","","2.05%"
"11/02/2023","326.25","326.25","326.25","326.25","","0.22%"
"11/01/2023","325.54","325.54","325.54","325.54","","0.27%"
"10/31/2023","324.67","324.67","324.67","324.67","","0.05%"
"10/30/2023","324.51","324.51","324.51","324.51","","0.13%"
"10/27/2023","324.09","324.09","324.09","324.09","","-0.29%"
"10/26/2023","325.04","325.04","325.04","325.04","","-0.27%"
"10/25/2023","325.93","325.93","325.93","325.93","","-0.20%"
"10/24/2023","326.59","326.59","326.59","326.59","","1.07%"
"10/23/2023","323.13","323.13","323.13","323.13","","-0.62%"
"10/20/2023","325.15","325.15","325.15","325.15","","-0.76%"
"10/19/2023","327.65","327.65","327.65","327.65","","-1.13%"
"10/18/2023","331.38","331.38","331.38","331.38","","-1.12%"
"10/17/2023","335.15","335.15","335.15","335.15","","0.27%"
"10/16/2023","334.26","334.26","334.26","334.26","","-0.64%"
"10/13/2023","336.42","336.42","336.42","336.42","","-1.08%"
"10/12/2023","340.11","340.11","340.11","340.11","","0.72%"
"10/11/2023","337.67","337.67","337.67","337.67","","-0.02%"
"10/10/2023","337.75","337.75","337.75","337.75","","1.17%"
"10/09/2023","333.84","333.84","333.84","333.84","","-0.25%"
"10/06/2023","334.66","334.66","334.66","334.66","","0.55%"
"10/05/2023","332.83","332.83","332.83","332.83","","0.40%"
"10/04/2023","331.51","331.51","331.51","331.51","","-1.40%"
"10/03/2023","336.22","336.22","336.22","336.22","","-0.35%"
"10/02/2023","337.41","337.41","337.41","337.41","","-0.36%"
"09/29/2023","338.63","338.63","338.63","338.63","","0.53%"
"09/28/2023","336.85","336.85","336.85","336.85","","0.04%"
"09/27/2023","336.73","336.73","336.73","336.73","","-0.50%"
"09/26/2023","338.43","338.43","338.43","338.43","","-0.02%"
"09/25/2023","338.50","338.50","338.50","338.50","","0.30%"
"09/22/2023","337.48","337.48","337.48","337.48","","0.07%"
"09/21/2023","337.26","337.26","337.26","337.26","","-1.35%"
"09/20/2023","341.86","341.86","341.86","341.86","","-0.01%"
"09/19/2023","341.88","341.88","341.88","341.88","","-0.65%"
"09/18/2023","344.13","344.13","344.13","344.13","","-0.50%"
"09/15/2023","345.87","345.87","345.87","345.87","","1.06%"
"09/14/2023","342.23","342.23","342.23","342.23","","1.01%"
"09/13/2023","338.82","338.82","338.82","338.82","","0.19%"
"09/12/2023","338.19","338.19","338.19","338.19","","-0.18%"
"09/11/2023","338.79","338.79","338.79","338.79","","0.40%"
"09/08/2023","337.44","337.44","337.44","337.44","","-0.56%"
"09/07/2023","339.33","339.33","339.33","339.33","","-0.02%"
"09/06/2023","339.40","339.40","339.40","339.40","","-0.18%"
"09/05/2023","340.02","340.02","340.02","340.02","","-0.45%"
"09/04/2023","341.54","341.54","341.54","341.54","","0.21%"
"09/01/2023","340.82","340.82","340.82","340.82","","0.00%"
"08/31/2023","340.82","340.82","340.82","340.82","","0.49%"
"08/30/2023","339.17","339.17","339.17","339.17","","-0.05%"
"08/29/2023","339.34","339.34","339.34","339.34","","0.30%"
"08/28/2023","338.33","338.33","338.33","338.33","","0.62%"
"08/25/2023","336.24","336.24","336.24","336.24","","0.19%"
"08/24/2023","335.59","335.59","335.59","335.59","","0.23%"
"08/23/2023","334.83","334.83","334.83","334.83","","0.49%"
"08/22/2023","333.19","333.19","333.19","333.19","","0.06%"
"08/21/2023","333.00","333.00","333.00","333.00","","-0.62%"
"08/18/2023","335.08","335.08","335.08","335.08","","-0.60%"
"08/17/2023","337.10","337.10","337.10","337.10","","-0.46%"
"08/16/2023","338.65","338.65","338.65","338.65","","-0.59%"
"08/15/2023","340.65","340.65","340.65","340.65","","-0.53%"
"08/14/2023","342.48","342.48","342.48","342.48","","-1.42%"
"08/11/2023","347.42","347.42","347.42","347.42","","-0.92%"
"08/10/2023","350.66","350.66","350.66","350.66","","0.23%"
"08/09/2023","349.86","349.86","349.86","349.86","","0.00%"
"08/08/2023","349.86","349.86","349.86","349.86","","0.01%"
"08/07/2023","349.84","349.84","349.84","349.84","","0.53%"
"08/04/2023","347.99","347.99","347.99","347.99","","-0.30%"
"08/03/2023","349.04","349.04","349.04","349.04","","-0.65%"
"08/02/2023","351.33","351.33","351.33","351.33","","-1.50%"
"08/01/2023","356.67","356.67","356.67","356.67","","-0.04%"
"07/31/2023","356.83","356.83","356.83","356.83","","0.09%"
"07/28/2023","356.51","356.51","356.51","356.51","","0.91%"
"07/27/2023","353.30","353.30","353.30","353.30","","1.02%"
"07/26/2023","349.75","349.75","349.75","349.75","","0.59%"
"07/25/2023","347.71","347.71","347.71","347.71","","0.69%"
"07/24/2023","345.32","345.32","345.32","345.32","","-0.34%"
"07/21/2023","346.51","346.51","346.51","346.51","","0.13%"
"07/20/2023","346.06","346.06","346.06","346.06","","0.03%"
"07/19/2023","345.94","345.94","345.94","345.94","","0.65%"
"07/18/2023","343.72","343.72","343.72","343.72","","0.02%"
"07/17/2023","343.65","343.65","343.65","343.65","","0.18%"
"07/14/2023","343.02","343.02","343.02","343.02","","0.31%"
"07/13/2023","341.95","341.95","341.95","341.95","","2.07%"
"07/12/2023","335.01","335.01","335.01","335.01","","0.47%"
"07/11/2023","333.45","333.45","333.45","333.45","","0.50%"
"07/10/2023","331.80","331.80","331.80","331.80","","0.35%"
"07/07/2023","330.65","330.65","330.65","330.65","","-0.44%"
"07/06/2023","332.10","332.10","332.10","332.10","","-1.10%"
"07/05/2023","335.79","335.79","335.79","335.79","","-0.56%"
"07/04/2023","337.68","337.68","337.68","337.68","","-0.09%"
"07/03/2023","338.00","338.00","338.00","338.00","","0.29%"
"06/30/2023","337.01","337.01","337.01","337.01","","-0.04%"
"06/29/2023","337.16","337.16","337.16","337.16","","0.00%"
"06/28/2023","337.16","337.16","337.16","337.16","","0.22%"
"06/27/2023","336.41","336.41","336.41","336.41","","0.28%"
"06/26/2023","335.47","335.47","335.47","335.47","","-0.21%"
"06/23/2023","336.17","336.17","336.17","336.17","","-0.93%"
"06/22/2023","339.31","339.31","339.31","339.31","","-0.09%"
"06/21/2023","339.60","339.60","339.60","339.60","","0.04%"
"06/20/2023","339.48","339.48","339.48","339.48","","-0.57%"
"06/19/2023","341.41","341.41","341.41","341.41","","-0.67%"
"06/16/2023","343.72","343.72","343.72","343.72","","0.69%"
"06/15/2023","341.36","341.36","341.36","341.36","","0.76%"
"06/14/2023","338.78","338.78","338.78","338.78","","1.07%"
"06/13/2023","335.18","335.18","335.18","335.18","","-0.14%"
"06/12/2023","335.65","335.65","335.65","335.65","","0.34%"
"06/09/2023","334.52","334.52","334.52","334.52","","-0.03%"
"06/08/2023","334.63","334.63","334.63","334.63","","0.22%"
"06/07/2023","333.88","333.88","333.88","333.88","","-0.36%"
"06/06/2023","335.08","335.08","335.08","335.08","","-0.01%"
"06/05/2023","335.13","335.13","335.13","335.13","","0.68%"
"06/02/2023","332.85","332.85","332.85","332.85","","0.00%"
"06/01/2023","332.85","332.85","332.85","332.85","","0.16%"
"05/31/2023","332.31","332.31","332.31","332.31","","-0.77%"
"05/30/2023","334.90","334.90","334.90","334.90","","-0.33%"
"05/29/2023","336.01","336.01","336.01","336.01","","-0.34%"
"05/26/2023","337.17","337.17","337.17","337.17","","0.04%"
"05/25/2023","337.05","337.05","337.05","337.05","","-0.15%"
"05/24/2023","337.56","337.56","337.56","337.56","","-0.19%"
"05/23/2023","338.19","338.19","338.19","338.19","","0.29%"
"05/22/2023","337.20","337.20","337.20","337.20","","0.16%"
"05/19/2023","336.67","336.67","336.67","336.67","","0.68%"
"05/18/2023","334.41","334.41","334.41","334.41","","0.31%"
"05/17/2023","333.38","333.38","333.38","333.38","","-1.37%"
"05/16/2023","338.02","338.02","338.02","338.02","","0.01%"
"05/15/2023","338.00","338.00","338.00","338.00","","0.12%"
"05/12/2023","337.60","337.60","337.60","337.60","","-0.67%"
"05/11/2023","339.89","339.89","339.89","339.89","","-0.42%"
"05/10/2023","341.34","341.34","341.34","341.34","","-0.08%"
"05/09/2023","341.62","341.62","341.62","341.62","","-0.39%"
"05/08/2023","342.97","342.97","342.97","342.97","","-0.35%"
"05/05/2023","344.18","344.18","344.18","344.18","","-0.12%"
"05/04/2023","344.60","344.60","344.60","344.60","","0.29%"
"05/03/2023","343.59","343.59","343.59","343.59","","-0.61%"
"05/02/2023","345.70","345.70","345.70","345.70","","0.44%"
"05/01/2023","344.17","344.17","344.17","344.17","","0.00%"
"04/28/2023","344.17","344.17","344.17","344.17","","-0.32%"
"04/27/2023","345.26","345.26","345.26","345.26","","-0.39%"
"04/26/2023","346.60","346.60","346.60","346.60","","-0.07%"
"04/25/2023","346.86","346.86","346.86","346.86","","-0.81%"
"04/24/2023","349.70","349.70","349.70","349.70","","0.05%"
"04/21/2023","349.52","349.52","349.52","349.52","","0.24%"
"04/20/2023","348.67","348.67","348.67","348.67","","-0.25%"
"04/19/2023","349.54","349.54","349.54","349.54","","0.37%"
"04/18/2023","348.26","348.26","348.26","348.26","","-0.31%"
"04/17/2023","349.34","349.34","349.34","349.34","","0.45%"
"04/14/2023","347.77","347.77","347.77","347.77","","0.19%"
"04/13/2023","347.11","347.11","347.11","347.11","","0.31%"
"04/12/2023","346.03","346.03","346.03","346.03","","-0.38%"
"04/11/2023","347.35","347.35","347.35","347.35","","0.16%"
"04/10/2023","346.81","346.81","346.81","346.81","","-0.22%"
"04/07/2023","347.57","347.57","347.57","347.57","","0.00%"
"04/06/2023","347.57","347.57","347.57","347.57","","-0.50%"
"04/05/2023","349.33","349.33","349.33","349.33","","0.13%"
"04/04/2023","348.89","345.44","348.89","345.44","","1.00%"
"04/03/2023","345.44","345.44","345.44","345.44","","0.75%"
"03/31/2023","342.88","342.88","342.88","342.88","","0.16%"
"03/30/2023","342.32","342.32","342.32","342.32","","-0.15%"
"03/29/2023","342.84","342.84","342.84","342.84","","0.21%"
"03/28/2023","342.11","342.11","342.11","342.11","","0.61%"
"03/27/2023","340.02","340.02","340.02","340.02","","0.79%"
"03/24/2023","337.37","337.37","337.37","337.37","","-0.35%"
"03/23/2023","338.56","338.56","338.56","338.56","","0.03%"
"03/22/2023","338.46","338.46","338.46","338.46","","1.44%"
"03/21/2023","333.66","333.66","333.66","333.66","","1.18%"
"03/20/2023","329.78","329.78","329.78","329.78","","-1.40%"
"03/17/2023","334.46","334.46","334.46","334.46","","0.92%"
"03/16/2023","331.40","331.40","331.40","331.40","","-0.32%"
"03/15/2023","332.48","332.48","332.48","332.48","","1.40%"
"03/14/2023","327.89","327.89","327.89","327.89","","0.01%"
"03/13/2023","327.87","327.87","327.87","327.87","","-1.38%"
"03/10/2023","332.45","332.45","332.45","332.45","","-1.11%"
"03/09/2023","336.19","336.19","336.19","336.19","","-0.43%"
"03/08/2023","337.64","337.64","337.64","337.64","","-0.61%"
"03/07/2023","339.70","339.70","339.70","339.70","","0.29%"
"03/06/2023","338.71","338.71","338.71","338.71","","0.23%"
"03/03/2023","337.93","337.93","337.93","337.93","","-0.13%"
"03/02/2023","338.37","338.37","338.37","338.37","","-0.71%"
"03/01/2023","340.80","340.80","340.80","340.80","","-0.37%"
"02/28/2023","342.06","342.06","342.06","342.06","","0.02%"
"02/27/2023","341.99","341.99","341.99","341.99","","-0.64%"
"02/24/2023","344.21","344.21","344.21","344.21","","0.61%"
"02/23/2023","342.14","342.14","342.14","342.14","","-1.00%"
"02/22/2023","345.59","345.59","345.59","345.59","","-0.21%"
"02/21/2023","346.33","346.33","346.33","346.33","","-0.05%"
"02/20/2023","346.50","346.50","346.50","346.50","","-0.60%"
"02/17/2023","348.58","348.58","348.58","348.58","","0.48%"
"02/16/2023","346.91","346.91","346.91","346.91","","1.03%"
"02/15/2023","343.39","343.39","343.39","343.39","","-1.24%"
"02/14/2023","347.71","347.71","347.71","347.71","","-0.10%"
"02/13/2023","348.07","348.07","348.07","348.07","","-1.03%"
"02/10/2023","351.71","351.71","351.71","351.71","","-0.06%"
"02/09/2023","351.91","351.91","351.91","351.91","","-0.80%"
"02/08/2023","354.76","354.76","354.76","354.76","","0.23%"
"02/07/2023","353.95","353.95","353.95","353.95","","-0.15%"
"02/06/2023","354.49","354.49","354.49","354.49","","0.01%"
"02/03/2023","354.46","354.46","354.46","354.46","","0.58%"
"02/02/2023","352.40","352.40","352.40","352.40","","-0.31%"
"02/01/2023","353.49","353.49","353.49","353.49","","0.26%"
"01/31/2023","352.59","352.59","352.59","352.59","","-0.29%"
"01/30/2023","353.62","353.62","353.62","353.62","","-0.43%"
"01/27/2023","355.15","355.15","355.15","355.15","","0.56%"
"01/26/2023","353.17","353.17","353.17","353.17","","0.73%"
"01/25/2023","350.62","350.62","350.62","350.62","","1.83%"
"01/24/2023","344.32","344.32","344.32","344.32","","0.00%"
"01/23/2023","344.32","344.32","344.32","344.32","","0.00%"
"01/20/2023","344.32","344.32","344.32","344.32","","0.50%"
"01/19/2023","342.60","342.60","342.60","342.60","","-0.47%"
"01/18/2023","344.22","344.22","344.22","344.22","","0.24%"
"01/17/2023","343.38","343.38","343.38","343.38","","0.01%"
"01/16/2023","343.36","343.36","343.36","343.36","","-0.41%"
"01/13/2023","344.77","344.77","344.77","344.77","","0.89%"
"01/12/2023","341.72","341.72","341.72","341.72","","-0.10%"
"01/11/2023","342.05","342.05","342.05","342.05","","0.22%"
"01/10/2023","341.31","341.31","341.31","341.31","","-1.13%"
"01/09/2023","345.21","345.21","345.21","345.21","","1.00%"
"01/06/2023","341.80","341.80","341.80","341.80","","-0.62%"
"01/05/2023","343.94","343.94","343.94","343.94","","1.37%"
"01/04/2023","339.29","339.29","339.29","339.29","","-0.14%"
"01/03/2023","339.76","339.76","339.76","339.76","","-0.04%"
"01/02/2023","339.91","339.91","339.91","339.91","","0.00%"
"12/30/2022","339.91","339.91","339.91","339.91","","0.04%"
"12/29/2022","339.78","339.78","339.78","339.78","","-0.51%"
"12/28/2022","341.51","341.51","341.51","341.51","","-0.01%"
"12/27/2022","341.54","341.54","341.54","341.54","","0.29%"
"12/26/2022","340.55","340.55","340.55","340.55","","0.00%"
"12/23/2022","340.55","340.55","340.55","340.55","","-0.35%"
"12/22/2022","341.74","341.74","341.74","341.74","","0.50%"
"12/21/2022","340.05","340.05","340.05","340.05","","0.08%"
"12/20/2022","339.77","339.77","339.77","339.77","","-0.32%"
"12/19/2022","340.85","340.85","340.85","340.85","","0.42%"
"12/16/2022","339.42","339.42","339.42","339.42","","-0.82%"
"12/15/2022","342.21","342.21","342.21","342.21","","-0.16%"
"12/14/2022","342.76","342.76","342.76","342.76","","0.15%"
"12/13/2022","342.23","342.23","342.23","342.23","","0.79%"
"12/12/2022","339.54","339.54","339.54","339.54","","-0.19%"
"12/09/2022","340.19","340.19","340.19","340.19","","0.28%"
"12/08/2022","339.23","339.23","339.23","339.23","","0.21%"
"12/07/2022","338.51","338.51","338.51","338.51","","-1.06%"
"12/06/2022","342.12","342.12","342.12","342.12","","-0.55%"
"12/05/2022","344.01","344.01","344.01","344.01","","0.35%"
"12/02/2022","342.82","342.82","342.82","342.82","","-0.97%"
"12/01/2022","346.18","346.18","346.18","346.18","","-0.01%"
"11/30/2022","346.22","346.22","346.22","346.22","","0.42%"
"11/29/2022","344.78","344.78","344.78","344.78","","1.11%"
"11/28/2022","341.01","341.01","341.01","341.01","","-0.14%"
"11/25/2022","341.50","341.50","341.50","341.50","","-0.15%"
"11/24/2022","342.02","342.02","342.02","342.02","","-0.13%"
"11/23/2022","342.45","342.45","342.45","342.45","","-0.27%"
"11/22/2022","343.36","343.36","343.36","343.36","","0.16%"
"11/21/2022","342.80","342.80","342.80","342.80","","-0.72%"
"11/18/2022","345.30","345.30","345.30","345.30","","-0.27%"
"11/17/2022","346.25","346.25","346.25","346.25","","0.82%"
"11/16/2022","343.45","343.45","343.45","343.45","","-0.22%"
"11/15/2022","344.21","344.21","344.21","344.21","","0.40%"
"11/14/2022","342.84","342.84","342.84","342.84","","0.87%"
"11/11/2022","339.87","339.87","339.87","339.87","","1.86%"
"11/10/2022","333.65","333.65","333.65","333.65","","0.16%"
"11/09/2022","333.11","333.11","333.11","333.11","","0.73%"
"11/08/2022","330.69","330.69","330.69","330.69","","0.15%"
"11/07/2022","330.19","330.19","330.19","330.19","","0.47%"
"11/04/2022","328.63","328.63","328.63","328.63","","0.85%"
"11/03/2022","325.87","325.87","325.87","325.87","","-1.35%"
"11/02/2022","330.34","330.34","330.34","330.34","","0.31%"
"11/01/2022","329.33","329.33","329.33","329.33","","1.04%"
"10/31/2022","325.93","325.93","325.93","325.93","","1.17%"
"10/28/2022","322.15","322.15","322.15","322.15","","1.53%"
"10/27/2022","317.28","317.28","317.28","317.28","","0.23%"
"10/26/2022","316.56","316.56","316.56","316.56","","0.91%"
"10/25/2022","313.69","313.69","313.69","313.69","","0.97%"
"10/24/2022","310.69","310.69","310.69","310.69","","0.00%"
"10/21/2022","310.69","310.69","310.69","310.69","","-1.65%"
"10/20/2022","315.90","315.90","315.90","315.90","","-0.07%"
"10/19/2022","316.11","316.11","316.11","316.11","","-0.19%"
"10/18/2022","316.72","316.72","316.72","316.72","","0.51%"
"10/17/2022","315.11","315.11","315.11","315.11","","-0.80%"
"10/14/2022","317.66","317.66","317.66","317.66","","-0.09%"
"10/13/2022","317.94","317.94","317.94","317.94","","-1.37%"
"10/12/2022","322.35","322.35","322.35","322.35","","-0.60%"
"10/11/2022","324.30","324.30","324.30","324.30","","-0.10%"
"10/10/2022","324.62","324.62","324.62","324.62","","-1.25%"
"10/07/2022","328.73","328.73","328.73","328.73","","-0.25%"
"10/06/2022","329.57","329.57","329.57","329.57","","-0.03%"
"10/05/2022","329.67","329.67","329.67","329.67","","0.46%"
"10/04/2022","328.17","328.17","328.17","328.17","","1.10%"
"10/03/2022","324.59","324.59","324.59","324.59","","-1.08%"
"09/30/2022","328.15","328.15","328.15","328.15","","0.77%"
"09/29/2022","325.64","325.64","325.64","325.64","","0.16%"
"09/28/2022","325.13","325.13","325.13","325.13","","-1.65%"
"09/27/2022","330.59","330.59","330.59","330.59","","-0.57%"
"09/26/2022","332.50","332.50","332.50","332.50","","-1.33%"
"09/23/2022","336.97","336.97","336.97","336.97","","-1.17%"
"09/22/2022","340.97","340.97","340.97","340.97","","-0.03%"
"09/21/2022","341.07","341.07","341.07","341.07","","-0.27%"
"09/20/2022","341.98","341.98","341.98","341.98","","0.34%"
"09/19/2022","340.83","340.83","340.83","340.83","","-0.37%"
"09/16/2022","342.09","342.09","342.09","342.09","","0.01%"
"09/15/2022","342.06","342.06","342.06","342.06","","0.09%"
"09/14/2022","341.74","341.74","341.74","341.74","","-1.01%"
"09/13/2022","345.24","345.24","345.24","345.24","","0.48%"
"09/12/2022","343.58","343.58","343.58","343.58","","0.39%"
"09/09/2022","342.24","342.24","342.24","342.24","","0.86%"
"09/08/2022","339.31","339.31","339.31","339.31","","0.80%"
"09/07/2022","336.62","336.62","336.62","336.62","","-0.41%"
"09/06/2022","338.02","338.02","338.02","338.02","","0.22%"
"09/05/2022","337.29","337.29","337.29","337.29","","0.35%"
"09/02/2022","336.10","336.10","336.10","336.10","","-0.66%"
"09/01/2022","338.32","338.32","338.32","338.32","","0.05%"
"08/31/2022","338.15","338.15","338.15","338.15","","-0.70%"
"08/30/2022","340.53","340.53","340.53","340.53","","0.60%"
"08/29/2022","338.49","338.49","338.49","338.49","","-0.95%"
"08/26/2022","341.73","341.73","341.73","341.73","","0.02%"
"08/25/2022","341.66","341.66","341.66","341.66","","0.55%"
"08/24/2022","339.79","339.79","339.79","339.79","","-0.39%"
"08/23/2022","341.11","341.11","341.11","341.11","","-0.46%"
"08/22/2022","342.70","342.70","342.70","342.70","","0.41%"
"08/19/2022","341.30","341.30","341.30","341.30","","-0.93%"
"08/18/2022","344.52","344.52","344.52","344.52","","0.37%"
"08/17/2022","343.24","343.24","343.24","343.24","","0.21%"
"08/16/2022","342.52","342.52","342.52","342.52","","-0.19%"
"08/15/2022","343.16","343.16","343.16","343.16","","-0.37%"
"08/12/2022","344.42","344.42","344.42","344.42","","-0.67%"
"08/11/2022","346.75","346.75","346.75","346.75","","0.43%"
"08/10/2022","345.25","345.25","345.25","345.25","","0.42%"
"08/09/2022","343.81","343.81","343.81","343.81","","0.00%"
"08/08/2022","343.81","343.81","343.81","343.81","","-0.34%"
"08/05/2022","344.98","344.98","344.98","344.98","","0.42%"
"08/04/2022","343.54","343.54","343.54","343.54","","0.67%"
"08/03/2022","341.25","341.25","341.25","341.25","","0.55%"
"08/02/2022","339.38","339.38","339.38","339.38","","-0.21%"
"08/01/2022","340.08","340.08","340.08","340.08","","0.79%"
"07/29/2022","337.43","337.43","337.43","337.43","","-0.39%"
"07/28/2022","338.75","338.75","338.75","338.75","","0.51%"
"07/27/2022","337.02","337.02","337.02","337.02","","0.41%"
"07/26/2022","335.66","335.66","335.66","335.66","","0.48%"
"07/25/2022","334.06","334.06","334.06","334.06","","0.11%"
"07/22/2022","333.69","333.69","333.69","333.69","","0.97%"
"07/21/2022","330.49","330.49","330.49","330.49","","-0.64%"
"07/20/2022","332.63","332.63","332.63","332.63","","1.73%"
"07/19/2022","326.97","326.97","326.97","326.97","","-0.20%"
"07/18/2022","327.62","327.62","327.62","327.62","","0.79%"
"07/15/2022","325.04","325.04","325.04","325.04","","0.15%"
"07/14/2022","324.56","324.56","324.56","324.56","","-1.12%"
"07/13/2022","328.25","328.25","328.25","328.25","","-0.54%"
"07/12/2022","330.04","330.04","330.04","330.04","","0.40%"
"07/11/2022","328.72","328.72","328.72","328.72","","0.00%"
"07/08/2022","328.71","328.71","328.71","328.71","","0.19%"
"07/07/2022","328.10","328.10","328.10","328.10","","0.78%"
"07/06/2022","325.56","325.56","325.56","325.56","","0.06%"
"07/05/2022","325.36","325.36","325.36","325.36","","-0.50%"
"07/04/2022","326.98","326.98","326.98","326.98","","0.79%"
"07/01/2022","324.41","324.41","324.41","324.41","","-0.33%"
"06/30/2022","325.47","325.47","325.47","325.47","","-0.99%"
"06/29/2022","328.74","328.74","328.74","328.74","","-0.26%"
"06/28/2022","329.60","329.60","329.60","329.60","","0.09%"
"06/27/2022","329.30","329.30","329.30","329.30","","0.80%"
"06/24/2022","326.69","326.69","326.69","326.69","","0.63%"
"06/23/2022","324.64","324.64","324.64","324.64","","-0.06%"
"06/22/2022","324.85","324.85","324.85","324.85","","-0.92%"
"06/21/2022","327.85","327.85","327.85","327.85","","0.72%"
"06/20/2022","325.50","325.50","325.50","325.50","","-0.17%"
"06/17/2022","326.04","326.04","326.04","326.04","","0.18%"
"06/16/2022","325.45","325.45","325.45","325.45","","-0.29%"
"06/15/2022","326.39","326.39","326.39","326.39","","0.04%"
"06/14/2022","326.26","326.26","326.26","326.26","","-0.85%"
"06/13/2022","329.07","329.07","329.07","329.07","","-1.21%"
"06/10/2022","333.10","333.10","333.10","333.10","","-0.84%"
"06/09/2022","335.91","335.91","335.91","335.91","","-0.40%"
"06/08/2022","337.27","337.27","337.27","337.27","","-0.27%"
"06/07/2022","338.18","338.18","338.18","338.18","","0.05%"
"06/06/2022","338.01","338.01","338.01","338.01","","-0.11%"
"06/03/2022","338.37","338.37","338.37","338.37","","0.05%"
"06/02/2022","338.20","338.20","338.20","338.20","","-0.43%"
"06/01/2022","339.66","339.66","339.66","339.66","","0.10%"
"05/31/2022","339.33","339.33","339.33","339.33","","-0.08%"
"05/30/2022","339.61","339.61","339.61","339.61","","0.25%"
"05/27/2022","338.75","338.75","338.75","338.75","","0.41%"
"05/26/2022","337.35","337.35","337.35","337.35","","0.94%"
"05/25/2022","334.20","334.20","334.20","334.20","","-0.37%"
"05/24/2022","335.45","335.45","335.45","335.45","","-0.63%"
"05/23/2022","337.57","337.57","337.57","337.57","","-0.76%"
"05/20/2022","340.16","340.16","340.16","340.16","","1.40%"
"05/19/2022","335.45","335.45","335.45","335.45","","-1.15%"
"05/18/2022","339.34","339.34","339.34","339.34","","0.62%"
"05/17/2022","337.26","337.26","337.26","337.26","","0.33%"
"05/16/2022","336.16","336.16","336.16","336.16","","0.00%"
"05/13/2022","336.16","336.16","336.16","336.16","","0.74%"
"05/12/2022","333.70","333.70","333.70","333.70","","-1.80%"
"05/11/2022","339.81","339.81","339.81","339.81","","-0.21%"
"05/10/2022","340.54","340.54","340.54","340.54","","-1.31%"
"05/09/2022","345.07","345.07","345.07","345.07","","-0.62%"
"05/06/2022","347.23","347.23","347.23","347.23","","-1.53%"
"05/05/2022","352.62","352.62","352.62","352.62","","-0.43%"
"05/04/2022","354.14","354.14","354.14","354.14","","-0.27%"
"05/03/2022","355.11","355.11","355.11","355.11","","0.00%"
"05/02/2022","355.12","355.12","355.12","355.12","","0.00%"
"04/29/2022","355.11","355.11","355.11","355.11","","1.00%"
"04/28/2022","351.61","351.61","351.61","351.61","","0.16%"
"04/27/2022","351.05","351.05","351.05","351.05","","-0.05%"
"04/26/2022","351.23","351.23","351.23","351.23","","-0.35%"
"04/25/2022","352.47","352.47","352.47","352.47","","-0.59%"
"04/22/2022","354.56","354.56","354.56","354.56","","0.27%"
"04/21/2022","353.62","353.62","353.62","353.62","","0.57%"
"04/20/2022","351.63","351.63","351.63","351.63","","0.96%"
"04/19/2022","348.28","348.28","348.28","348.28","","0.09%"
"04/18/2022","347.96","347.96","347.96","347.96","","-0.89%"
"04/15/2022","351.08","351.08","351.08","351.08","","0.00%"
"04/14/2022","351.08","351.08","351.08","351.08","","-0.13%"
"04/13/2022","351.54","351.54","351.54","351.54","","0.41%"
"04/12/2022","350.09","350.09","350.09","350.09","","-0.95%"
"04/11/2022","353.43","353.43","353.43","353.43","","-0.58%"
"04/08/2022","355.48","355.48","355.48","355.48","","-0.65%"
"04/07/2022","357.81","357.81","357.81","357.81","","-0.48%"
"04/06/2022","359.54","359.54","359.54","359.54","","-0.66%"
"04/05/2022","361.94","361.94","361.94","361.94","","0.82%"
"04/04/2022","358.98","358.98","358.98","358.98","","-0.05%"
"04/01/2022","359.16","359.16","359.16","359.16","","0.04%"
"03/31/2022","359.01","359.01","359.01","359.01","","-0.83%"
"03/30/2022","362.00","362.00","362.00","362.00","","0.48%"
"03/29/2022","360.28","360.28","360.28","360.28","","-0.16%"
"03/28/2022","360.87","360.87","360.87","360.87","","0.68%"
"03/25/2022","358.44","358.44","358.44","358.44","","0.34%"
"03/24/2022","357.21","357.21","357.21","357.21","","1.10%"
"03/23/2022","353.34","353.34","353.34","353.34","","0.05%"
"03/22/2022","353.17","353.17","353.17","353.17","","-0.04%"
"03/21/2022","353.30","353.30","353.30","353.30","","0.92%"
"03/18/2022","350.09","350.09","350.09","350.09","","0.22%"
"03/17/2022","349.31","349.31","349.31","349.31","","0.92%"
"03/16/2022","346.13","346.13","346.13","346.13","","1.76%"
"03/15/2022","340.15","340.15","340.15","340.15","","0.21%"
"03/14/2022","339.43","339.43","339.43","339.43","","-0.55%"
"03/11/2022","341.31","341.31","341.31","341.31","","0.51%"
"03/10/2022","339.59","339.59","339.59","339.59","","1.44%"
"03/09/2022","334.76","334.76","334.76","334.76","","1.53%"
"03/08/2022","329.70","329.70","329.70","329.70","","-1.15%"
"03/07/2022","333.52","333.52","333.52","333.52","","-1.07%"
"03/04/2022","337.12","337.12","337.12","337.12","","-0.81%"
"03/03/2022","339.86","339.86","339.86","339.86","","0.54%"
"03/02/2022","338.04","338.04","338.04","338.04","","-1.11%"
"03/01/2022","341.83","341.83","341.83","341.83","","1.14%"
"02/28/2022","337.97","337.97","337.97","337.97","","-1.52%"
