DateTime,MSFT.O,IBM.N,GOOGL.O,SPX.GI,VIX.GI,DJI.GI,USDJPY.FX,GBPUSD.FX
2011/04/19,19.700925,97.997952,13.050885,1312.62,15.83,12266.75,82.55,1.6318
2011/04/20,20.17876,97.612833,13.155987,1330.36,15.07,12453.54,82.5,1.6399
2011/04/21,19.99076,99.704325,13.140222,1337.38,14.69,12505.99,81.88,1.6511
2011/04/22,19.99076,99.704325,13.140222,1337.38,14.69,12505.99,81.83,1.6501
2011/04/25,20.06126,99.342906,13.138971,1335.25,15.77,12479.88,81.81,1.6492
2011/04/26,20.515595,99.828748,13.333409,1347.24,15.62,12595.37,81.6,1.6483
2011/04/27,20.664429,100.94263,13.457029,1355.66,15.35,12690.96,82.25,1.6623
2011/04/28,20.922931,101.185552,13.462284,1360.48,14.62,12763.31,81.55,1.6637
2011/04/29,20.304094,101.067054,13.615682,1363.61,14.75,12810.54,81.21,1.6708
2011/05/03,20.217927,102.423857,13.360185,1356.62,16.7,12807.51,80.96,1.6482
2011/05/04,20.413762,101.090753,13.407731,1347.32,17.08,12723.58,80.6,1.6492
2011/05/05,20.202261,99.810973,13.369694,1335.1,18.2,12584.17,80.31,1.6383
2011/05/06,20.264928,100.513244,13.395469,1340.2,18.4,12638.74,80.62,1.6368
2011/05/09,20.233594,100.638223,13.455027,1346.29,17.16,12684.68,80.28,1.6393
2011/05/10,20.10826,101.400003,13.579647,1357.16,15.91,12760.36,80.86,1.6368
2011/05/11,19.865426,100.87628,13.399223,1342.08,16.95,12630.03,81.17,1.6355
2011/05/12,19.834092,102.506964,13.389213,1348.65,16.03,12695.92,80.98,1.6287
2011/05/13,19.606924,101.126238,13.25158,1337.77,17.07,12595.75,80.79,1.6198
2011/05/16,19.246589,100.49539,12.97306,1329.47,18.24,12548.37,80.85,1.6198
2011/05/17,19.333321,101.47142,13.274352,1328.98,17.55,12479.58,81.39,1.6245
2011/05/18,19.467361,101.435711,13.258086,1340.68,16.23,12560.18,81.67,1.6168
2011/05/19,19.487073,101.524982,13.294121,1343.6,15.52,12605.32,81.67,1.6226
2011/05/20,19.309667,101.269072,13.113446,1333.27,17.43,12512.04,81.71,1.6232
2011/05/23,19.057356,100.138306,12.972309,1317.37,18.27,12381.26,81.96,1.6118
2011/05/24,19.041586,99.977618,12.969056,1316.28,17.82,12356.21,81.97,1.6178
2011/05/25,19.073125,99.834784,13.00434,1320.47,17.07,12394.66,82.03,1.6271
2011/05/26,19.451591,99.495554,12.965803,1325.69,16.09,12402.76,81.36,1.6384
2011/05/27,19.522554,99.685999,13.03512,1331.1,15.98,12441.58,80.79,1.6506
2011/05/30,19.522554,99.685999,13.03512,1331.1,15.98,12441.58,80.94,1.6474
2011/05/31,19.719672,100.53705,13.238317,1345.2,15.45,12569.79,81.47,1.6451
2011/06/01,19.262358,99.126567,13.152734,1314.55,18.3,12290.14,80.89,1.6319
2011/06/02,19.096779,98.846851,13.214294,1312.94,18.09,12248.55,80.97,1.6366
2011/06/03,18.848411,98.227905,13.089673,1300.16,17.95,12151.26,80.26,1.6426
2011/06/07,18.970624,97.418514,12.988325,1284.94,18.07,12070.81,80.11,1.6436
2011/06/08,18.876007,97.805356,12.991828,1279.56,18.79,12048.94,79.9,1.6393
2011/06/09,18.891777,98.102926,12.930769,1289,17.77,12124.36,80.36,1.6369
2011/06/10,18.690716,97.114993,12.749969,1270.98,18.86,11951.91,80.3,1.6226
2011/06/13,18.954854,97.109041,12.630478,1271.83,19.61,11952.97,80.18,1.6375
2011/06/14,19.096779,97.674425,12.721567,1287.87,18.26,12076.11,80.52,1.6373
2011/06/15,18.718313,96.609124,12.585935,1265.42,21.32,11897.27,80.95,1.6177
2011/06/16,18.919373,96.811471,12.521373,1267.64,22.73,11961.52,80.61,1.6167
2011/06/17,19.128318,97.86487,12.137251,1271.5,21.85,12004.36,80.05,1.6196
2011/06/20,19.293897,98.210051,12.12624,1278.36,19.99,12080.38,80.27,1.6201
2011/06/21,19.522554,98.924219,12.336944,1295.52,18.86,12190.01,80.24,1.6236
2011/06/22,19.435822,98.602844,12.186924,1287.14,18.52,12109.67,80.32,1.6066
2011/06/23,19.420053,98.864705,12.017135,1283.5,19.29,12050,80.41,1.6015
2011/06/24,19.159857,98.239808,11.883505,1268.45,21.1,11934.58,80.43,1.5957
2011/06/27,19.869481,99.757416,12.081697,1280.1,20.56,12043.56,80.91,1.5985
2011/06/28,20.342564,101.179801,12.35321,1296.67,19.17,12188.69,81.04,1.5993
2011/06/29,20.200639,101.495225,12.451305,1307.41,17.27,12261.42,80.82,1.606
2011/06/30,20.500259,102.096317,12.671768,1320.64,16.52,12414.34,80.55,1.6041
2011/07/01,20.516028,103.875787,13.038323,1339.67,15.87,12582.77,80.83,1.6074
2011/07/04,20.516028,103.875787,13.038323,1339.67,15.87,12582.77,80.73,1.6091
2011/07/05,20.523913,104.405461,13.3239,1337.88,16.06,12569.87,81.09,1.6064
2011/07/06,20.760454,105.762381,13.396971,1339.22,16.34,12626.02,80.92,1.6
2011/07/07,21.107382,105.030359,13.678243,1353.22,15.95,12719.49,81.23,1.5968
2011/07/08,21.225652,105.03631,13.312639,1343.8,15.95,12657.2,80.6,1.6058
2011/07/11,20.996996,104.1436,13.194775,1319.49,18.39,12505.76,80.28,1.5907
2011/07/12,20.926033,103.584168,13.363188,1313.64,19.87,12446.88,79.16,1.5935
2011/07/13,20.996996,103.744856,13.469541,1317.72,19.91,12491.61,78.68,1.6156
2011/07/14,20.87084,103.691293,13.236315,1308.87,20.8,12437.12,79.14,1.6142
2011/07/15,21.115266,104.470927,14.954979,1316.14,19.53,12479.73,79.11,1.6128
2011/07/18,20.965457,104.31619,14.887914,1305.44,20.95,12385.16,79.03,1.6046
2011/07/19,21.714505,110.225933,15.078348,1326.73,19.21,12587.42,79.2,1.6125
2011/07/20,21.336038,109.297515,14.898174,1325.84,19.09,12571.91,78.83,1.6151
2011/07/21,21.363635,110.04144,15.189456,1343.8,17.56,12724.41,78.52,1.6316
2011/07/22,21.70662,110.208079,15.470728,1345.02,17.52,12681.16,78.54,1.63
2011/07/25,22.006239,109.327272,15.489496,1337.43,19.35,12592.8,78.25,1.628
2011/07/26,22.140279,108.869014,15.578082,1331.94,20.23,12501.3,77.94,1.6419
2011/07/27,21.548926,107.928692,15.195212,1304.89,22.98,12302.55,77.9,1.6329
2011/07/28,21.856429,108.196505,15.288302,1300.67,23.74,12240.11,77.69,1.6371
2011/07/29,21.604119,108.226262,15.106876,1292.28,25.25,12143.24,77.14,1.6436
2011/08/01,21.501617,107.571608,15.183951,1286.94,23.66,12132.49,77.43,1.6307
2011/08/02,21.131036,105.964729,14.824352,1254.05,24.79,11866.62,77.33,1.628
2011/08/03,21.225652,106.428938,15.043815,1260.34,23.38,11896.44,77.04,1.6436
2011/08/04,20.45295,102.054657,14.451992,1200.07,31.66,11383.68,79.17,1.6258
2011/08/05,20.247948,102.947368,14.490029,1199.38,32,11444.61,78.41,1.6391
2011/08/08,19.301782,99.35499,13.663729,1119.46,48,10809.85,77.82,1.6313
2011/08/09,20.169101,101.979032,14.349142,1172.53,35.06,11239.77,77.23,1.6323
2011/08/10,19.08101,97.155336,13.738551,1120.76,42.99,10719.94,76.79,1.613
2011/08/11,19.861597,99.659833,14.066869,1172.64,39,11143.31,76.87,1.6237
2011/08/12,19.790634,100.538499,14.107909,1178.81,36.36,11269.02,76.67,1.6276
2011/08/15,20.113908,103.401634,13.94425,1204.49,31.87,11482.9,76.8,1.6386
2011/08/16,20.113909,102.355604,13.488059,1192.76,32.85,11405.93,76.82,1.645
2011/08/17,20.030597,102.499059,13.341667,1193.89,31.58,11410.21,76.58,1.654
2011/08/18,19.574364,97.92641,12.634232,1140.65,42.67,10990.58,76.5,1.6504
2011/08/19,19.082426,94.166677,12.284894,1123.53,43.05,10817.65,76.54,1.6463
2011/08/22,19.026885,95.027411,12.46632,1123.82,42.44,10854.65,76.83,1.646
2011/08/23,19.614037,98.219299,12.98307,1162.35,36.27,11176.76,76.67,1.6491
2011/08/24,19.756857,99.677765,13.094928,1177.6,35.9,11320.71,76.94,1.6359
2011/08/25,19.495019,98.972441,13.013599,1159.27,39.76,11149.82,77.47,1.6278
2011/08/26,20.034564,101.100367,13.184265,1176.8,35.59,11284.54,76.65,1.6367
2011/08/29,20.502698,103.180474,13.490061,1210.08,32.28,11539.25,76.86,1.6414
2011/08/30,20.812143,103.114723,13.5306,1212.92,32.89,11559.95,76.68,1.63
2011/08/31,21.105719,102.756084,13.537106,1218.89,31.62,11613.53,76.67,1.6251
2011/09/01,20.796274,101.811668,13.325401,1204.42,31.82,11493.57,76.91,1.6183
2011/09/02,20.47096,99.809266,13.133716,1173.97,33.92,11240.26,76.79,1.6216
2011/09/05,20.47096,99.809266,13.133716,1173.97,33.92,11240.26,76.93,1.6108
2011/09/06,20.24086,98.691507,13.067151,1165.24,37,11139.3,77.55,1.5943
2011/09/07,20.62965,100.006517,13.363688,1198.62,33.38,11414.86,77.2,1.5985
2011/09/08,20.804209,98.77519,13.386961,1185.9,34.32,11295.81,77.52,1.5961
2011/09/09,20.423354,96.45599,13.133966,1154.23,38.52,10992.13,77.59,1.588
2011/09/13,20.661388,97.687318,13.250829,1172.87,36.91,11105.85,76.9,1.5779
2011/09/14,21.026374,99.964676,13.314641,1188.68,34.6,11246.73,76.69,1.5764
2011/09/15,21.415164,101.668212,13.577145,1209.11,31.97,11433.18,76.72,1.5794
2011/09/16,21.518312,103.401634,13.680245,1216.01,30.98,11509.09,76.76,1.5784
2011/09/19,21.589722,103.485317,13.679995,1204.09,32.73,11401.01,76.56,1.569
2011/09/20,21.407229,104.43571,13.678868,1202.09,32.86,11408.66,76.47,1.5735
2011/09/21,20.621716,103.419566,13.493064,1166.76,37.32,11124.84,76.46,1.5508
2011/09/22,19.883809,100.789546,13.029114,1129.56,41.35,10733.83,76.28,1.5336
2011/09/23,19.883809,101.219913,13.150482,1136.43,41.25,10771.48,76.54,1.5463
2011/09/26,20.185319,104.310187,13.310136,1162.95,39.02,11043.86,76.38,1.5556
2011/09/27,20.367812,106.222929,13.496567,1175.38,37.71,11190.69,76.75,1.5634
2011/09/28,20.292435,106.127292,13.233813,1151.06,41.08,11010.9,76.54,1.5563
2011/09/29,20.193254,107.095617,13.20028,1160.4,38.84,11153.98,76.83,1.5602
2011/09/30,19.748923,104.52537,12.888478,1131.42,42.96,10913.38,77.01,1.5583
2011/10/10,21.375491,111.54872,13.442264,1194.89,33.02,11433.18,76.69,1.5657
2011/10/11,21.423098,110.580394,13.59266,1195.54,32.86,11416.3,76.68,1.5591
2011/10/12,21.39136,111.249854,13.725789,1207.25,31.26,11518.85,77.25,1.5744
2011/10/13,21.565919,111.668266,13.988293,1203.66,30.7,11478.13,76.86,1.576
2011/10/14,21.637329,113.885851,14.806335,1224.58,28.24,11644.49,77.15,1.5821
2011/10/17,21.407229,111.530788,14.57436,1200.86,33.39,11397,76.85,1.574
2011/10/18,21.669067,106.93423,14.777057,1225.38,31.56,11577.05,76.77,1.5701
2011/10/19,21.526246,106.031654,14.531569,1209.88,34.44,11504.62,76.83,1.5771
2011/10/20,21.454836,105.947972,14.605891,1215.39,34.78,11541.78,76.83,1.5784
2011/10/21,21.55005,108.566038,14.776556,1238.25,31.32,11808.79,76.27,1.5947
2011/10/24,21.573853,108.936631,14.92495,1254.19,29.26,11913.62,76.12,1.599
2011/10/25,21.272343,107.806918,14.593129,1229.05,32.22,11706.62,76.07,1.6002
2011/10/26,21.097784,108.769266,14.671955,1242,29.86,11869.04,76.28,1.5958
2011/10/27,21.62146,111.106398,14.981254,1284.59,25.46,12208.55,75.96,1.6097
2011/10/28,21.407229,112.044837,15.01804,1285.09,24.53,12231.11,75.81,1.613
2011/10/31,21.129522,110.359233,14.830358,1253.3,29.96,11955.01,78.18,1.608
2011/11/01,20.621716,108.398673,14.480269,1218.28,34.77,11657.96,78.37,1.5947
2011/11/02,20.637585,109.934844,14.634669,1237.9,32.74,11836.04,78.07,1.5947
2011/11/03,21.050178,111.955177,14.951976,1261.15,30.5,12044.47,78.04,1.6032
2011/11/04,20.828012,111.405264,14.917943,1253.23,30.16,11983.24,78.23,1.6029
2011/11/07,21.264409,111.967132,15.222988,1261.12,29.85,12068.39,78.05,1.6057
2011/11/08,21.55005,112.375232,15.323336,1275.92,27.48,12170.18,77.7,1.6087
2011/11/09,20.78834,109.368557,15.03831,1229.1,36.16,11780.94,77.82,1.5922
2011/11/10,20.851816,110.034706,14.891417,1239.69,32.81,11893.79,77.63,1.5931
2011/11/11,21.351688,112.453249,15.223489,1263.85,30.04,12153.68,77.1,1.6065
2011/11/14,21.232671,112.435245,15.339852,1251.78,31.13,12078.98,77.07,1.591
2011/11/15,21.376566,113.275434,15.428938,1257.81,31.22,12096.16,77.02,1.5819
2011/11/16,20.840953,111.997147,15.301565,1236.91,33.51,11905.59,77.04,1.5732
2011/11/17,20.417259,111.463027,15.036308,1216.13,34.51,11770.73,76.97,1.5751
2011/11/18,20.225397,111.168961,14.886413,1215.65,32,11796.16,76.89,1.5797
2011/11/21,19.985571,108.912454,14.537575,1192.98,32.91,11547.31,76.88,1.5637
2011/11/22,19.817692,108.810432,14.514052,1188.04,31.97,11493.72,76.95,1.563
2011/11/23,19.561876,106.793979,14.266562,1161.79,33.98,11257.55,77.3,1.5521
2011/11/24,19.561876,106.793979,14.266562,1161.79,33.98,11257.55,77.11,1.5491
2011/11/25,19.425975,106.259859,14.08864,1158.67,34.47,11231.78,77.72,1.5432
2011/11/28,19.881646,109.350553,14.719,1192.55,32.13,11523.01,77.98,1.5506
2011/11/29,19.857663,108.588382,14.587373,1195.19,30.64,11555.63,77.92,1.5591
2011/11/30,20.449236,112.825333,14.999272,1246.96,27.8,12045.68,77.6,1.5705
2011/12/01,20.209409,113.695528,15.35912,1244.58,27.41,12020.03,77.68,1.5689
2011/12/02,20.161444,113.821557,15.52403,1244.28,27.52,12019.42,77.96,1.5592
2011/12/05,20.545167,114.529716,15.656408,1257.08,27.84,12097.83,77.82,1.5646
2011/12/06,20.51319,115.789999,15.609363,1258.47,28.13,12150.13,77.71,1.5599
2011/12/07,20.465224,116.456148,15.599853,1261.01,28.67,12196.37,77.67,1.5708
2011/12/08,20.30534,114.973815,15.416175,1234.35,30.59,11997.7,77.63,1.5626
2011/12/09,20.545167,116.762217,15.700701,1255.19,26.38,12184.26,77.61,1.5668
2011/12/12,20.393276,115.333896,15.649902,1236.47,25.67,12021.39,77.9,1.558
2011/12/13,20.593132,114.715757,15.655908,1225.73,25.41,11954.94,77.99,1.5479
2011/12/14,20.45723,113.25743,15.466724,1211.82,26.04,11823.48,78.02,1.5465
2011/12/15,20.433247,112.513263,15.50351,1215.75,25.11,11868.81,77.85,1.551
2011/12/16,20.784993,110.166736,15.664166,1219.66,24.29,11866.39,77.79,1.5541
2011/12/19,20.409265,109.758644,15.560816,1205.35,24.92,11766.26,78.03,1.5496
2011/12/20,20.804979,112.369231,15.774522,1241.3,23.22,12103.58,77.86,1.566
2011/12/21,20.593132,108.906453,15.660662,1243.72,21.43,12107.74,78.05,1.5676
2011/12/22,20.633103,109.24853,15.757756,1254,21.16,12169.65,78.15,1.5673
2011/12/23,20.808976,110.874895,15.84384,1265.33,20.73,12294,78.05,1.5583
2011/12/26,20.808976,110.874895,15.84384,1265.33,20.73,12294,77.95,1.5627
2011/12/27,20.81697,110.994922,16.021762,1265.43,21.91,12291.35,77.86,1.5669
2011/12/28,20.641097,110.418793,16.007998,1249.64,23.52,12151.41,77.94,1.5455
2011/12/29,20.800982,111.733088,16.075564,1263.02,22.65,12287.04,77.63,1.5415
2011/12/30,20.753016,110.352778,16.163149,1257.6,23.4,12217.56,76.89,1.5535
2012/01/04,21.904185,111.349002,16.723191,1277.3,22.22,12418.42,76.69,1.5616
2012/01/05,22.128024,110.820883,16.491216,1281.06,21.48,12415.7,77.1,1.5492
2012/01/06,22.467778,109.548597,16.266248,1277.81,20.63,12359.92,76.96,1.5423
2012/01/09,22.175989,108.978469,15.576581,1280.7,21.07,12392.69,76.82,1.546
2012/01/10,22.255931,108.810432,15.593597,1292.08,20.69,12462.47,76.84,1.5481
2012/01/11,22.160001,109.416568,15.664166,1292.48,21.05,12449.45,76.87,1.5325
2012/01/12,22.383839,108.354329,15.756255,1295.5,20.47,12471.02,76.75,1.5332
2012/01/13,22.583695,107.520142,15.639892,1289.09,20.91,12422.06,76.95,1.5313
2012/01/16,22.583695,107.520142,15.639892,1289.09,20.91,12422.06,76.78,1.5321
2012/01/17,22.587692,108.024255,15.729729,1293.67,22.2,12482.07,76.82,1.5332
2012/01/18,22.567706,108.666399,15.838084,1308.04,20.89,12578.95,76.83,1.5437
2012/01/19,22.47977,108.336325,16.004745,1314.5,19.87,12623.98,77.09,1.5488
2012/01/20,23.750852,113.137403,14.663947,1315.38,18.28,12720.48,77.01,1.5572
2012/01/30,23.67091,115.525939,14.456246,1313.01,19.4,12653.72,76.32,1.5709
2012/01/31,23.606956,115.585953,14.516805,1312.41,19.44,12632.91,76.25,1.5763
2012/02/01,23.894748,115.597956,14.534822,1324.09,18.55,12716.46,76.21,1.583
2012/02/02,23.942714,114.943809,14.641926,1325.54,17.98,12705.41,76.21,1.5803
2012/02/03,24.174546,116.210093,14.922698,1344.9,17.1,12862.23,76.57,1.5816
2012/02/06,24.142569,115.717983,15.242007,1344.33,17.76,12845.13,76.54,1.5824
2012/02/07,24.262483,116.036054,15.183951,1347.05,17.65,12878.2,76.75,1.5897
2012/02/08,24.510304,116.246914,15.261025,1349.96,18.16,12883.95,77.04,1.5814
2012/02/09,24.59824,116.355359,15.301314,1351.95,18.63,12890.46,77.66,1.5817
2012/02/10,24.378399,115.927604,15.16243,1342.64,20.79,12801.23,77.61,1.5755
2012/02/13,24.44635,116.048098,15.319832,1351.77,19.04,12874.04,77.58,1.5765
2012/02/14,24.341741,115.807109,15.258773,1350.5,19.54,12878.28,78.43,1.5692
2012/02/15,24.180804,115.825183,15.153671,1343.23,21.14,12780.95,78.42,1.569
2012/02/16,25.17459,116.289087,15.177695,1358.04,19.22,12904.08,78.9,1.5801
2012/02/17,25.146426,116.530075,15.130649,1361.23,17.78,12949.87,79.55,1.5823
2012/02/20,25.146426,116.530075,15.130649,1361.23,17.78,12949.87,79.64,1.5847
2012/02/21,25.299317,116.512001,15.364876,1362.21,18.19,12965.69,79.72,1.5776
2012/02/22,25.16252,116.801188,15.213229,1357.66,18.19,12938.67,80.28,1.5666
2012/02/23,25.242989,119.054432,15.167435,1363.46,16.8,12984.69,79.98,1.5741
2012/02/24,25.331504,119.144802,15.262276,1365.74,17.31,12982.95,81.2,1.5876
2012/02/27,25.226895,119.006234,15.247512,1367.59,18.19,12981.51,80.61,1.5822
2012/02/28,25.645331,119.277346,15.474732,1372.18,17.96,13005.12,80.45,1.5899
2012/02/29,25.540722,118.524257,15.471229,1365.68,18.43,12952.07,81.14,1.5916
2012/03/01,25.983299,119.006234,15.575079,1374.09,17.26,12980.3,81.09,1.5954
2012/03/02,25.810292,119.777398,15.546301,1369.63,17.29,12977.57,81.79,1.583
2012/03/05,25.589003,120.89197,15.371132,1364.33,18.05,12962.81,81.52,1.5863
2012/03/06,25.391855,118.843567,15.138657,1343.36,20.87,12759.15,80.88,1.5718
2012/03/07,25.621191,119.150827,15.184701,1352.63,19.07,12837.33,81.08,1.5739
2012/03/08,25.757987,120.379869,15.19321,1365.91,17.95,12907.94,81.56,1.5828
2012/03/09,25.741894,120.867872,15.020793,1370.87,17.11,12922.02,82.45,1.5672
2012/03/12,25.782128,121.096811,15.143411,1371.09,15.64,12959.71,82.29,1.5632
2012/03/13,26.28908,122.771682,15.459467,1395.95,14.8,13177.68,82.88,1.5705
2012/03/14,26.369549,123.338005,15.414674,1394.28,15.31,13194.1,83.68,1.5666
2012/03/15,26.433923,124.109169,15.543299,1402.6,15.42,13252.76,83.54,1.5711
2012/03/16,26.232752,124.115194,15.641143,1404.17,14.47,13232.62,83.43,1.5831
2012/03/19,25.910878,123.940477,15.86486,1409.75,15.04,13239.13,83.39,1.5889
2012/03/20,25.741894,123.054844,15.852598,1405.52,15.58,13170.19,83.72,1.5855
2012/03/21,25.677519,123.319931,16.015005,1402.89,15.13,13124.62,83.38,1.5864
2012/03/22,25.745917,123.801909,16.166902,1392.78,15.57,13046.14,82.59,1.5814
2012/03/23,25.757987,123.795884,16.080318,1397.11,14.82,13080.73,82.32,1.5868
2012/03/26,26.224705,125.175544,16.248982,1416.51,14.26,13241.63,82.86,1.5966
2012/03/27,26.168377,124.820086,16.191176,1412.52,15.59,13197.73,83.19,1.5946
2012/03/28,25.902831,124.886358,16.409888,1405.54,15.47,13126.21,82.88,1.5886
2012/03/29,25.846503,125.47678,16.225959,1403.28,15.48,13145.82,82.39,1.595
2012/03/30,25.955135,125.705719,16.046536,1408.47,15.5,13212.04,82.84,1.6005
2012/04/05,25.363691,123.789859,15.82332,1398.08,16.7,13060.14,82.35,1.5824
2012/04/06,25.363691,123.789859,15.82332,1398.08,16.7,13060.14,81.62,1.5851
2012/04/09,25.025723,123.470549,15.786284,1382.2,18.81,12929.59,81.54,1.5896
2012/04/10,24.518772,121.898098,15.686687,1358.59,20.39,12715.93,80.73,1.5862
2012/04/11,24.418186,122.048716,15.914408,1368.71,20.02,12805.39,80.86,1.5907
2012/04/12,24.925138,123.699488,16.291022,1387.57,17.2,12986.58,80.87,1.5956
2012/04/13,24.792365,122.18126,15.630133,1370.26,19.55,12849.59,80.91,1.5854
2012/04/16,25.005606,122.133062,15.166434,1369.57,19.55,12921.41,80.42,1.5897
2012/04/17,25.299317,124.982753,15.254018,1390.78,18.46,13115.54,80.87,1.5922
2012/04/18,25.057911,120.57266,15.200967,1385.14,18.64,13032.75,81.28,1.6016
2012/04/19,24.953302,120.199128,14.99702,1376.92,18.36,12964.1,81.59,1.605
2012/04/20,26.087909,120.25335,14.915941,1378.53,17.44,13029.26,81.49,1.6119
2012/04/23,25.846503,119.662928,14.954478,1366.94,18.97,12927.17,81.16,1.6123
2012/04/24,25.685566,120.494339,15.046317,1371.97,18.1,13001.56,81.31,1.6141
2012/04/25,25.910878,122.645163,15.257772,1390.69,16.82,13090.72,81.31,1.6167
2012/04/26,25.838456,123.856131,15.401661,1399.98,16.24,13204.62,80.99,1.6177
2012/04/27,25.733847,124.597171,15.3894,1403.36,16.32,13228.31,80.24,1.626
2012/05/02,25.589003,125.350261,15.196213,1402.31,16.88,13268.57,80.13,1.6194
2012/05/03,25.556816,124.856234,15.290304,1391.57,17.56,13206.59,80.18,1.6178
2012/05/04,24.929161,123.500673,14.938713,1369.1,19.16,13038.27,79.82,1.6144
2012/05/07,24.663615,122.753608,15.20347,1369.58,18.94,13008.53,79.89,1.6193
2012/05/08,24.542912,121.894519,15.334596,1363.72,19.05,12932.09,79.87,1.6152
2012/05/09,24.75213,121.74327,15.243508,1354.58,20.08,12835.06,79.65,1.613
2012/05/10,24.736037,121.362123,15.356368,1357.99,18.83,12855.04,79.91,1.6128
2012/05/11,25.074005,121.70697,15.145413,1353.39,19.89,12820.6,79.91,1.6066
2012/05/14,24.687756,120.660328,15.114634,1338.35,21.87,12695.35,79.86,1.6096
2012/05/15,24.469064,120.41833,15.292556,1330.66,21.97,12632,80.22,1.5996
2012/05/16,24.217975,120.835777,15.738488,1324.8,22.27,12598.55,80.34,1.5909
2012/05/17,24.072181,119.722585,15.591345,1304.86,24.49,12442.49,79.31,1.578
2012/05/18,23.707696,118.506544,15.024546,1295.22,25.1,12369.38,79.01,1.5816
2012/05/21,24.09648,119.643935,15.367628,1315.99,22.01,12504.48,79.29,1.5821
2012/05/22,24.104579,119.075239,15.034556,1316.63,22.48,12502.81,79.97,1.5764
2012/05/23,23.578102,118.651742,15.251266,1318.86,22.33,12496.15,79.44,1.5689
2012/05/24,23.545703,118.633593,15.106125,1320.68,21.54,12529.75,79.57,1.5667
2012/05/25,23.537603,117.55065,14.802581,1317.82,21.76,12454.83,79.67,1.5657
2012/05/28,23.537603,117.55065,14.802581,1317.82,21.76,12454.83,79.47,1.5682
2012/05/29,23.942586,118.857441,14.872899,1332.42,21.03,12580.69,79.53,1.5631
